activity_id,type,assigned_to_user,deal_id,done,due_to
170681,sc_2,1678,696084,False,2024-04-19T16:02:46
217093,meeting,449,667980,True,2024-04-03T14:12:08
479469,meeting,1717,275348,False,2024-06-08T22:28:08
705970,meeting,1664,787458,False,2024-06-01T22:53:51
861637,after_close_call,836,460253,False,2024-01-13T06:52:52
416813,sc_2,790,971623,False,2024-06-30T17:49:35
130353,meeting,676,238835,True,2024-06-18T12:19:40
275683,follow_up,1117,557506,False,2024-09-12T01:07:10
969697,after_close_call,1482,837678,True,2024-05-09T21:14:48
207691,follow_up,1118,819075,True,2024-09-04T23:15:59
306755,meeting,891,871953,True,2024-03-12T00:57:57
450216,after_close_call,509,842577,False,2024-08-12T11:55:50
829167,follow_up,690,833843,True,2024-01-02T18:51:42
444699,follow_up,150,148627,True,2024-03-16T21:13:33
901817,follow_up,1234,962875,True,2024-02-27T05:52:22
521163,after_close_call,127,686684,True,2024-01-27T21:24:54
420337,follow_up,976,495508,False,2024-08-08T19:09:15
583791,meeting,1369,709269,False,2024-01-15T14:50:12
363179,sc_2,1718,585904,False,2024-07-06T16:58:02
980337,follow_up,1469,435310,True,2024-09-05T04:11:47
590173,sc_2,870,420484,True,2024-07-19T20:32:44
672623,sc_2,1101,795391,True,2024-06-21T19:46:29
736152,after_close_call,1235,631942,True,2024-03-19T03:54:37
537721,after_close_call,1629,341086,True,2024-03-14T22:49:50
696215,follow_up,1230,178614,False,2024-02-24T20:23:37
652607,meeting,1254,381234,True,2024-04-02T20:35:18
481271,follow_up,1329,911791,True,2024-04-29T10:41:57
525964,follow_up,151,193938,True,2024-03-04T07:33:06
267351,after_close_call,1456,429310,True,2024-07-05T17:32:53
110824,follow_up,1777,723762,True,2024-01-04T14:37:13
210504,after_close_call,311,772632,True,2024-01-18T08:35:18
473112,after_close_call,577,996335,False,2024-01-28T20:22:40
260045,follow_up,222,440182,True,2024-09-01T10:27:40
740947,sc_2,1170,201886,False,2024-03-18T16:44:36
127173,meeting,525,442402,False,2024-08-05T18:01:55
657347,follow_up,1734,935361,True,2024-08-02T03:06:20
601378,sc_2,16,693783,False,2024-05-12T07:46:18
752380,sc_2,1398,378175,True,2024-05-27T09:05:15
361044,after_close_call,536,618864,False,2024-08-18T12:26:27
482746,sc_2,257,817728,True,2024-01-17T08:13:37
265475,meeting,9,426843,True,2024-07-04T20:01:03
990925,meeting,737,825397,False,2024-08-10T19:17:13
993779,after_close_call,982,501114,False,2024-08-29T00:28:54
470251,follow_up,919,223345,True,2024-01-26T02:06:23
925417,meeting,986,223527,False,2024-01-21T07:42:15
523521,sc_2,55,628296,False,2024-08-23T04:11:52
685286,sc_2,1052,986577,True,2024-02-20T02:55:59
852680,meeting,1532,239665,False,2024-06-11T10:04:52
621188,follow_up,438,822547,True,2024-04-27T04:45:46
898848,sc_2,74,610176,False,2024-01-03T19:36:41
107276,after_close_call,1643,393640,False,2024-08-24T05:57:46
501608,follow_up,1042,862065,True,2024-08-15T14:56:14
756916,follow_up,1054,750171,True,2024-03-15T10:45:48
513594,after_close_call,860,508075,True,2024-01-04T12:51:46
259178,meeting,98,262048,True,2024-07-28T08:13:10
820551,sc_2,843,127816,False,2024-03-28T11:05:25
718099,sc_2,1655,132372,True,2024-04-23T21:24:19
635592,after_close_call,443,904262,True,2024-06-08T19:19:05
516489,sc_2,374,969835,True,2024-05-14T03:10:33
203235,after_close_call,144,324794,False,2024-04-06T07:19:56
373005,meeting,715,991174,False,2024-03-27T03:16:59
948671,sc_2,1212,953467,False,2024-03-12T11:38:39
590541,after_close_call,69,455212,False,2024-01-18T16:31:43
994332,meeting,1139,305246,True,2024-04-08T07:57:03
979219,after_close_call,385,185276,False,2024-01-17T00:40:43
525983,after_close_call,770,490639,True,2024-06-03T18:46:42
444166,after_close_call,35,332815,False,2024-02-06T09:24:52
534208,sc_2,936,668347,True,2024-03-07T06:53:01
253944,after_close_call,669,325514,True,2024-02-28T17:46:21
527006,meeting,850,147465,False,2024-01-25T09:09:30
999964,sc_2,1048,815087,True,2024-04-07T22:55:23
256441,follow_up,106,735879,False,2024-09-05T10:02:56
589198,follow_up,498,101877,True,2024-01-01T17:42:16
174768,follow_up,1102,825859,False,2024-04-11T21:25:37
256152,follow_up,342,913380,True,2024-05-02T14:08:12
392995,follow_up,555,184974,True,2024-03-08T06:29:44
305281,follow_up,1173,894846,False,2024-02-16T09:23:28
359781,meeting,990,587848,True,2024-06-26T08:51:21
211526,follow_up,549,977195,True,2024-03-02T20:11:37
750686,meeting,1317,245766,True,2024-07-19T12:04:34
188483,meeting,167,657516,True,2024-08-10T21:42:08
884740,sc_2,1724,986286,True,2024-03-24T19:24:15
498062,follow_up,1039,421045,True,2024-07-31T09:03:40
911284,sc_2,665,595039,False,2024-09-06T13:38:00
437727,sc_2,431,190093,True,2024-06-29T22:51:02
349348,follow_up,1131,931461,False,2024-02-26T17:08:18
692728,meeting,149,115435,True,2024-02-01T13:25:12
452633,sc_2,636,351989,True,2024-04-05T16:22:14
602378,after_close_call,148,289723,True,2024-02-06T08:05:24
889722,follow_up,1545,205665,True,2024-02-25T06:10:03
881575,meeting,625,917833,False,2024-07-09T03:37:52
100624,sc_2,25,913706,True,2024-01-27T21:37:15
674927,follow_up,494,854792,True,2024-02-02T19:32:25
882375,sc_2,960,371017,True,2024-01-26T18:02:38
806733,follow_up,1454,716433,True,2024-03-13T19:45:51
390230,follow_up,974,855157,False,2024-06-30T05:09:30
396669,meeting,1344,129932,True,2024-03-03T15:05:17
346236,after_close_call,1196,377263,True,2024-01-30T12:12:12
672219,meeting,560,584948,True,2024-07-10T17:19:25
465198,follow_up,865,494814,False,2024-03-15T06:31:39
217573,after_close_call,662,783573,False,2024-08-30T15:48:37
657114,sc_2,1400,733561,False,2024-08-09T11:05:16
596083,follow_up,28,281636,False,2024-02-04T06:51:01
461267,meeting,1024,479533,False,2024-03-14T10:13:31
784816,after_close_call,1099,844001,True,2024-01-13T20:46:50
440022,after_close_call,1037,907596,True,2024-06-20T16:27:53
438996,after_close_call,396,305070,False,2024-02-22T07:41:19
420619,sc_2,928,213640,False,2024-08-22T19:31:14
664998,sc_2,1399,524352,True,2024-09-08T13:57:48
524108,follow_up,668,924116,True,2024-02-26T08:08:57
416262,follow_up,896,859505,False,2024-03-07T21:28:13
118785,sc_2,1360,345552,True,2024-03-02T18:52:02
941367,sc_2,1082,938177,True,2024-07-29T14:58:15
782029,meeting,2,550614,False,2024-09-02T09:19:43
383489,follow_up,897,407638,True,2024-01-03T20:38:56
461589,follow_up,1031,558735,True,2024-03-30T04:23:47
982267,follow_up,852,141828,False,2024-03-04T01:27:05
407402,sc_2,339,556638,False,2024-08-28T18:34:24
153229,sc_2,1203,567832,False,2024-01-09T06:07:03
983360,after_close_call,156,518552,True,2024-01-22T22:20:25
101517,sc_2,1741,171848,True,2024-02-29T20:37:51
290124,after_close_call,1587,561033,True,2024-08-04T19:55:54
210631,meeting,635,639607,False,2024-08-05T05:43:28
655817,follow_up,1352,638749,False,2024-02-16T20:25:21
156026,sc_2,1479,900524,False,2024-05-21T09:27:59
233203,meeting,1205,326685,False,2024-08-10T15:15:01
430702,after_close_call,1217,284746,False,2024-01-31T20:24:02
456418,meeting,899,610310,False,2024-04-22T21:08:25
580907,follow_up,1027,948375,True,2024-07-13T06:40:17
227549,after_close_call,1766,385507,False,2024-01-13T10:11:21
521112,follow_up,780,980229,True,2024-09-10T18:05:45
818743,meeting,1543,117776,False,2024-08-05T14:40:57
760984,meeting,1080,912863,True,2024-05-24T17:49:36
982363,meeting,528,822327,False,2024-08-20T16:49:43
325236,meeting,393,817086,False,2024-07-27T11:50:23
388347,follow_up,694,323441,False,2024-01-26T19:31:23
150314,after_close_call,1563,700836,True,2024-08-03T05:56:42
166613,sc_2,1120,473748,True,2024-08-04T10:29:29
621396,follow_up,14,593912,True,2024-08-08T04:23:57
707062,meeting,65,901767,True,2024-09-05T20:34:30
511737,meeting,81,386111,False,2024-05-17T12:02:54
241165,after_close_call,738,833625,True,2024-06-05T12:17:51
437036,meeting,185,430937,True,2024-07-01T15:31:09
987385,sc_2,56,202948,False,2024-03-09T14:13:05
818588,meeting,432,875368,False,2024-06-02T12:15:50
720542,after_close_call,324,489715,True,2024-07-15T07:51:28
719790,sc_2,1253,718168,False,2024-03-28T15:37:44
519362,sc_2,35,943995,True,2024-03-30T01:12:45
676150,sc_2,908,403553,True,2024-01-13T15:11:57
514930,follow_up,1561,306950,False,2024-08-15T17:10:41
286494,follow_up,683,104949,False,2024-08-20T14:22:32
692624,meeting,672,627790,False,2024-01-03T01:50:43
189676,after_close_call,762,757300,True,2024-01-12T10:48:06
786050,meeting,1046,944209,True,2024-08-29T18:28:25
528680,sc_2,360,904053,True,2024-03-26T09:24:45
942701,meeting,1648,906733,True,2024-03-07T03:20:22
757941,follow_up,63,532442,False,2024-06-10T23:33:10
770430,meeting,904,771700,False,2024-06-23T21:58:42
971811,follow_up,940,242191,True,2024-03-31T16:40:17
779804,after_close_call,1195,875605,True,2024-07-02T07:18:32
216034,follow_up,1459,441742,False,2024-05-07T05:56:13
248969,meeting,641,923167,False,2024-01-21T17:28:33
467279,meeting,1714,583266,True,2024-07-02T07:04:03
740582,follow_up,1127,657167,False,2024-06-06T02:46:22
299523,meeting,885,255888,True,2024-03-23T11:47:40
990093,meeting,1682,513939,False,2024-09-02T19:31:57
964104,meeting,891,202188,True,2024-03-07T00:23:26
871320,sc_2,1586,425057,False,2024-04-23T07:37:30
283308,meeting,503,316693,False,2024-05-01T04:34:03
862513,sc_2,403,689901,True,2024-02-09T17:49:08
623138,after_close_call,1129,288148,False,2024-04-30T06:40:57
604362,sc_2,902,766062,True,2024-07-31T07:16:30
282724,after_close_call,205,672198,True,2024-09-04T04:50:38
233951,after_close_call,1163,374086,False,2024-09-07T10:04:39
916222,after_close_call,348,400074,False,2024-07-11T23:00:02
493118,meeting,946,446693,True,2024-07-28T11:41:09
814867,after_close_call,472,712913,True,2024-06-17T15:12:33
873481,after_close_call,454,883481,False,2024-06-22T07:40:12
263534,after_close_call,905,257126,True,2024-05-14T18:45:43
627235,follow_up,1528,536649,False,2024-03-26T20:43:59
808223,meeting,243,178156,False,2024-01-09T14:08:21
324722,after_close_call,1247,835909,False,2024-06-20T21:04:47
411835,sc_2,585,888685,True,2024-03-23T09:10:26
779867,sc_2,987,250230,False,2024-05-28T05:27:01
832779,after_close_call,150,394412,False,2024-04-01T07:25:19
516428,after_close_call,629,887860,False,2024-01-28T21:12:00
198997,after_close_call,1613,424456,False,2024-01-20T00:47:43
445303,follow_up,583,380233,False,2024-05-15T04:32:08
142406,meeting,447,973285,True,2024-01-24T02:48:47
390504,meeting,797,773789,True,2024-04-15T15:41:13
889458,meeting,1317,813546,False,2024-05-04T03:32:05
935888,follow_up,469,700035,True,2024-06-22T03:40:31
913061,sc_2,1578,489997,True,2024-06-03T04:47:21
935698,after_close_call,1638,308492,False,2024-02-22T23:08:11
515621,after_close_call,456,922604,False,2024-07-17T07:28:02
699798,follow_up,1298,522237,False,2024-07-14T20:54:11
665144,sc_2,1094,219810,True,2024-08-29T03:00:21
687158,sc_2,1569,536428,True,2024-01-01T23:54:48
505336,after_close_call,987,915084,True,2024-03-06T19:25:31
148566,sc_2,354,355734,True,2024-09-11T15:20:26
532899,follow_up,285,219835,False,2024-04-26T15:49:40
295091,sc_2,1237,931487,True,2024-03-20T23:32:05
383169,sc_2,1764,527014,False,2024-01-25T19:15:52
977493,after_close_call,637,547791,True,2024-08-23T01:27:13
831659,sc_2,880,777825,True,2024-08-09T11:21:47
429630,follow_up,1239,924403,False,2024-09-04T05:28:54
694417,meeting,484,432139,False,2024-05-08T06:24:51
429760,follow_up,1495,492024,True,2024-01-10T07:41:29
212370,follow_up,237,921452,True,2024-02-05T18:31:58
209342,follow_up,938,599845,True,2024-06-11T19:58:07
464635,after_close_call,246,277945,False,2024-05-21T09:26:31
875325,after_close_call,1064,485005,False,2024-08-22T18:39:50
192556,after_close_call,33,204113,False,2024-05-30T01:01:19
304177,follow_up,207,441201,True,2024-01-13T17:11:15
196322,sc_2,944,437531,False,2024-05-21T10:45:26
803772,follow_up,1064,178055,True,2024-09-08T14:06:36
587077,after_close_call,1100,811095,False,2024-07-21T19:46:17
476092,follow_up,1553,650496,False,2024-06-29T03:58:59
968032,follow_up,700,738277,True,2024-09-09T16:30:38
373905,after_close_call,1277,317897,True,2024-04-30T20:37:31
145463,after_close_call,1407,490670,False,2024-02-17T19:57:44
545957,follow_up,326,783117,False,2024-03-21T19:36:49
837354,sc_2,413,581704,False,2024-05-21T19:16:35
123898,sc_2,917,112214,True,2024-02-29T12:00:41
199673,after_close_call,279,172863,False,2024-01-24T21:07:43
359058,meeting,961,929784,True,2024-07-13T17:45:58
276176,meeting,796,924383,True,2024-07-19T21:09:29
788282,meeting,699,809854,True,2024-07-15T20:45:54
563169,follow_up,290,692827,True,2024-01-26T08:44:53
583703,after_close_call,1405,342901,False,2024-07-16T18:30:50
337452,meeting,1646,753511,False,2024-04-29T07:41:12
402314,sc_2,1522,280557,True,2024-06-02T00:16:13
816361,meeting,532,543634,True,2024-08-12T14:19:14
439329,after_close_call,475,473580,True,2024-01-27T08:37:58
625672,follow_up,606,670449,False,2024-01-07T16:25:20
655129,after_close_call,388,314674,True,2024-07-10T07:05:47
341190,follow_up,1184,378920,False,2024-02-04T10:05:21
870984,sc_2,136,520733,True,2024-01-21T22:43:46
423997,follow_up,1170,886120,True,2024-02-16T16:17:34
196923,follow_up,1052,201184,False,2024-03-31T21:13:19
545704,meeting,281,687115,False,2024-08-10T23:20:39
206894,sc_2,332,669962,False,2024-04-28T09:24:03
772992,meeting,507,257366,True,2024-07-15T09:59:19
418113,meeting,1162,487974,True,2024-04-18T06:09:07
401457,follow_up,656,750833,False,2024-08-09T14:12:16
561875,meeting,575,147772,False,2024-06-19T06:32:57
142584,meeting,590,372805,False,2024-01-28T18:43:48
294040,after_close_call,1466,577383,True,2024-05-29T21:01:50
203556,after_close_call,701,497871,False,2024-08-25T08:21:20
614293,sc_2,1423,883180,True,2024-05-21T00:35:49
969281,after_close_call,137,262172,False,2024-06-01T17:59:12
714125,follow_up,1337,638001,True,2024-03-24T04:16:23
384304,sc_2,419,793364,True,2024-04-02T14:44:45
886690,sc_2,815,681861,True,2024-03-05T12:57:27
338478,follow_up,1402,861196,True,2024-07-23T17:21:37
306977,after_close_call,999,104686,False,2024-07-05T03:20:12
477917,follow_up,857,583309,False,2024-05-31T05:50:14
574716,follow_up,1007,810748,False,2024-02-27T21:47:01
252918,follow_up,1171,873505,False,2024-04-25T04:44:31
343831,follow_up,1596,615042,False,2024-07-05T03:10:39
364092,after_close_call,1331,684980,False,2024-08-30T19:22:01
504491,sc_2,738,684707,True,2024-06-18T22:16:31
375052,after_close_call,1665,124973,True,2024-07-15T09:09:08
930133,after_close_call,1529,984048,True,2024-04-21T14:47:16
771629,meeting,215,499164,False,2024-03-01T21:11:44
397803,follow_up,397,385310,True,2024-01-22T09:41:17
557148,meeting,1332,741146,False,2024-03-06T19:51:09
192193,after_close_call,1003,273067,True,2024-05-09T07:38:04
895132,meeting,1062,339275,True,2024-02-05T00:44:41
395386,after_close_call,348,431803,True,2024-05-09T04:01:26
788258,follow_up,1587,845737,True,2024-07-13T17:18:46
152818,after_close_call,610,950993,True,2024-03-21T19:28:48
916924,sc_2,1561,656407,False,2024-08-07T23:58:35
913520,sc_2,551,992673,True,2024-08-17T07:23:01
297877,follow_up,1106,977891,False,2024-05-16T06:15:28
717500,sc_2,1265,432580,True,2024-01-22T10:35:43
675066,follow_up,933,826216,False,2024-08-29T11:13:17
821365,after_close_call,633,575297,True,2024-02-26T14:44:10
663547,follow_up,1363,391009,True,2024-03-26T08:27:20
839123,follow_up,77,875956,False,2024-02-26T22:49:52
111546,after_close_call,185,106575,False,2024-01-06T01:29:06
833640,meeting,1070,170677,False,2024-04-28T16:20:11
625220,after_close_call,993,865119,False,2024-01-17T10:22:01
250178,follow_up,1182,416642,False,2024-05-15T14:00:17
368628,follow_up,669,485368,True,2024-08-05T16:16:19
369172,after_close_call,1248,973864,True,2024-06-28T17:06:21
682730,meeting,655,752661,True,2024-06-22T16:26:39
752839,sc_2,846,711513,True,2024-07-17T11:41:44
775215,follow_up,356,428977,True,2024-04-24T15:14:09
373787,after_close_call,206,412072,True,2024-09-08T09:07:34
291755,after_close_call,1200,860616,True,2024-04-02T00:40:09
770327,after_close_call,205,606233,False,2024-04-22T17:23:28
458775,sc_2,1535,818749,False,2024-08-13T06:22:21
988053,after_close_call,1243,269994,True,2024-05-04T09:44:01
545452,sc_2,1616,367299,True,2024-08-24T03:14:53
276922,follow_up,834,624934,True,2024-07-28T20:54:08
653381,after_close_call,1374,717631,False,2024-05-11T04:16:07
379588,meeting,1733,126499,False,2024-06-19T21:54:58
997978,sc_2,1528,807303,False,2024-04-17T15:59:48
150272,sc_2,1517,434041,True,2024-03-19T08:41:03
965043,after_close_call,549,908468,False,2024-03-09T23:40:04
495749,sc_2,1290,906225,False,2024-02-05T10:11:45
501951,meeting,711,768913,True,2024-01-16T13:14:25
232473,after_close_call,388,354242,False,2024-08-05T02:25:07
362747,follow_up,1006,534076,True,2024-02-28T22:45:01
799829,after_close_call,1671,615122,True,2024-08-02T23:58:10
934851,sc_2,18,233420,True,2024-08-02T14:28:55
546723,follow_up,1504,358585,False,2024-01-31T15:54:34
114160,sc_2,1572,717698,False,2024-02-19T00:11:40
417874,after_close_call,211,488298,True,2024-02-06T04:54:19
982955,after_close_call,1539,112634,False,2024-01-21T07:48:53
736525,after_close_call,382,953593,False,2024-06-16T09:09:05
162240,sc_2,1618,793352,True,2024-06-23T05:45:17
186033,meeting,888,820731,True,2024-02-13T15:45:17
680725,meeting,870,960413,True,2024-07-27T07:48:20
305965,meeting,389,141003,True,2024-09-13T11:40:52
623528,after_close_call,172,537559,False,2024-06-09T00:08:50
783085,meeting,1635,983709,True,2024-04-04T03:32:32
585193,after_close_call,1200,199418,True,2024-01-21T20:22:13
872718,sc_2,243,613419,False,2024-07-18T19:05:32
659309,sc_2,25,440771,False,2024-06-23T17:00:55
246735,follow_up,825,801570,True,2024-09-03T16:49:24
352338,follow_up,1283,278788,True,2024-03-27T23:09:22
196385,follow_up,164,373494,True,2024-06-30T01:00:20
526731,follow_up,985,730371,False,2024-01-04T20:59:53
989222,sc_2,1401,851702,False,2024-04-02T17:05:50
727168,follow_up,1050,416716,True,2024-04-17T05:20:10
390699,after_close_call,685,836520,False,2024-08-17T05:54:06
393208,meeting,763,507195,True,2024-04-25T16:38:35
891660,meeting,641,714248,False,2024-06-28T13:00:26
696957,meeting,1728,393254,True,2024-06-19T12:31:29
518642,after_close_call,401,306782,True,2024-04-28T10:20:31
482113,after_close_call,497,525005,False,2024-04-14T20:54:06
961076,follow_up,1376,466737,False,2024-07-24T10:40:20
868248,meeting,278,235248,True,2024-03-10T16:36:31
967424,sc_2,1249,985408,True,2024-05-31T05:56:49
965194,sc_2,835,895908,False,2024-04-21T00:08:24
707313,sc_2,1380,499063,False,2024-07-12T05:33:48
936119,meeting,823,859225,True,2024-09-04T00:02:32
945506,follow_up,799,880363,True,2024-06-07T15:38:15
409173,sc_2,600,239793,False,2024-02-11T02:48:28
144361,after_close_call,1112,774808,False,2024-04-20T15:59:06
669870,after_close_call,486,309577,True,2024-04-05T08:30:37
125013,after_close_call,1522,748444,True,2024-01-29T00:29:18
601178,sc_2,435,549173,False,2024-01-30T15:24:31
591109,after_close_call,792,948067,True,2024-08-30T06:02:54
474471,sc_2,1270,508640,False,2024-02-21T05:28:38
736520,meeting,705,707856,True,2024-02-11T17:42:32
511212,after_close_call,854,492638,True,2024-01-22T13:33:58
693741,follow_up,1189,114453,True,2024-04-30T18:44:33
858254,after_close_call,1239,730168,True,2024-05-25T12:54:06
744587,meeting,1779,314498,False,2024-05-19T01:06:39
646723,sc_2,1276,763608,False,2024-05-23T16:50:23
938539,sc_2,1535,384091,True,2024-04-23T08:39:45
142257,follow_up,39,886511,False,2024-03-25T02:35:30
425344,sc_2,967,181556,False,2024-02-03T20:36:06
448174,meeting,78,208902,True,2024-04-13T06:00:07
612079,after_close_call,707,648642,True,2024-04-30T16:59:55
855686,meeting,392,163390,True,2024-07-24T02:53:36
188601,follow_up,890,893808,True,2024-06-30T06:50:31
971404,meeting,53,149755,False,2024-06-18T00:24:10
635224,sc_2,1541,157282,False,2024-05-06T18:58:15
282165,meeting,1259,518126,True,2024-02-09T04:06:56
990101,sc_2,1540,454596,False,2024-03-20T03:17:32
760074,meeting,742,969057,False,2024-05-02T08:06:42
445677,follow_up,334,618805,False,2024-05-11T13:26:14
407466,after_close_call,1474,947948,False,2024-01-12T03:57:47
842009,follow_up,1000,489610,False,2024-01-14T09:00:27
119767,sc_2,565,430192,False,2024-01-23T06:25:37
877479,sc_2,634,934044,False,2024-01-25T03:27:04
127998,follow_up,549,480199,False,2024-06-27T11:32:37
434820,after_close_call,1450,533705,True,2024-08-26T16:17:51
276056,sc_2,380,215594,False,2024-03-03T02:14:14
138956,after_close_call,1252,791324,True,2024-08-03T03:22:37
982108,meeting,1401,644158,False,2024-01-29T13:23:03
288107,follow_up,1769,582563,False,2024-03-12T05:34:07
273285,follow_up,1525,216632,True,2024-06-10T14:49:52
299680,follow_up,484,466745,False,2024-03-18T00:40:26
691938,follow_up,1124,972797,False,2024-05-08T13:40:51
744437,sc_2,813,498834,True,2024-04-17T02:14:04
605799,follow_up,129,959141,True,2024-07-29T20:26:35
700926,sc_2,1583,428340,False,2024-09-08T05:09:26
433227,meeting,1472,593573,False,2024-09-08T11:30:51
611011,sc_2,1205,870180,True,2024-04-17T20:50:57
793449,follow_up,17,877936,False,2024-03-16T08:42:48
943328,meeting,678,446569,True,2024-07-13T07:35:43
950028,sc_2,730,233162,False,2024-04-07T16:50:42
231823,after_close_call,768,673750,True,2024-08-10T17:09:33
655041,follow_up,1432,353121,True,2024-05-19T03:26:17
324542,sc_2,1442,719750,True,2024-07-15T05:00:42
234995,meeting,519,175597,False,2024-08-21T00:21:29
800571,after_close_call,1291,517520,True,2024-05-28T12:42:33
859056,meeting,591,321171,True,2024-09-12T08:43:48
404363,meeting,22,188358,True,2024-01-12T03:32:01
355519,sc_2,746,932518,False,2024-03-26T08:16:58
852929,after_close_call,1243,504829,True,2024-01-03T11:17:51
892512,sc_2,1573,271244,True,2024-01-10T17:49:27
811862,after_close_call,375,803116,True,2024-06-25T18:47:19
240120,follow_up,1393,524466,False,2024-02-25T01:47:27
605664,meeting,224,848454,True,2024-06-07T07:56:12
987845,meeting,526,492320,True,2024-06-23T08:32:48
747166,follow_up,806,118685,False,2024-05-09T08:56:19
416318,meeting,553,465469,False,2024-08-29T11:21:49
704004,sc_2,658,545376,True,2024-02-12T10:35:50
886587,after_close_call,791,414614,False,2024-06-23T18:27:21
120173,follow_up,543,777387,False,2024-02-09T17:38:45
864425,meeting,763,527056,True,2024-08-31T21:36:47
175741,follow_up,953,376850,True,2024-03-02T05:47:14
350096,sc_2,1136,624398,True,2024-06-26T07:58:02
333061,meeting,205,952900,False,2024-03-06T12:47:13
341978,meeting,1189,813230,True,2024-08-20T00:06:09
770921,meeting,765,764072,True,2024-05-15T11:38:19
385033,follow_up,108,526804,False,2024-07-10T01:02:19
947909,meeting,1619,389162,False,2024-03-29T01:57:56
529298,sc_2,521,560952,False,2024-03-28T20:50:41
403186,after_close_call,33,299473,True,2024-07-15T22:46:03
835226,meeting,1607,918234,True,2024-04-11T11:39:20
481618,follow_up,1398,278110,True,2024-05-05T11:24:43
541003,follow_up,1041,194831,True,2024-01-20T11:56:07
269379,meeting,854,237346,True,2024-08-16T09:58:18
255776,sc_2,1671,736272,False,2024-05-14T02:26:20
612038,after_close_call,466,383965,True,2024-07-02T10:29:31
796761,after_close_call,1149,367839,False,2024-06-09T00:40:19
603091,after_close_call,1295,684080,True,2024-07-30T04:48:44
447867,meeting,485,813012,False,2024-07-30T11:17:21
803947,meeting,933,607314,False,2024-07-23T14:15:51
497128,meeting,1542,157004,True,2024-09-07T15:13:30
963808,sc_2,1581,889683,True,2024-03-06T14:45:54
964339,sc_2,435,372754,True,2024-03-04T07:17:32
955626,sc_2,1402,564246,False,2024-05-18T13:57:37
297547,follow_up,767,975110,False,2024-06-25T05:18:02
263222,sc_2,1298,868687,True,2024-08-10T08:10:31
772339,follow_up,434,875706,False,2024-07-25T05:52:34
600046,follow_up,1456,771958,True,2024-07-12T07:32:04
893012,sc_2,1500,640665,False,2024-03-27T06:52:55
954665,sc_2,149,489189,True,2024-07-21T19:44:59
392557,follow_up,614,571101,False,2024-08-25T16:27:20
870232,sc_2,765,680082,True,2024-01-20T20:26:36
755501,meeting,1649,323305,False,2024-05-17T16:59:45
281850,meeting,1273,374639,False,2024-07-29T11:34:32
753891,follow_up,1280,189405,True,2024-02-08T04:59:44
415585,after_close_call,257,777611,False,2024-05-30T13:23:51
655555,follow_up,1151,927046,False,2024-01-09T09:39:02
528639,follow_up,601,731240,False,2024-03-18T22:41:06
980582,after_close_call,1268,360701,False,2024-02-12T10:51:00
275228,follow_up,1110,581861,False,2024-05-22T10:56:07
790727,follow_up,657,104895,True,2024-01-14T18:20:43
453390,meeting,955,804637,False,2024-06-19T11:59:03
377542,sc_2,1340,366534,False,2024-05-24T09:35:04
766864,after_close_call,448,442040,True,2024-08-15T08:49:56
787412,sc_2,631,531647,True,2024-03-19T11:06:16
930062,follow_up,1591,322031,True,2024-07-19T02:12:26
950225,follow_up,1214,423920,True,2024-08-01T01:38:53
880705,meeting,1035,118541,False,2024-03-21T07:44:54
278844,follow_up,1098,858298,True,2024-03-12T07:56:48
526834,sc_2,13,715889,True,2024-05-15T05:42:57
880965,after_close_call,142,113232,False,2024-05-26T05:36:49
905760,after_close_call,946,467129,False,2024-07-23T14:28:14
805936,sc_2,1524,230545,False,2024-03-14T09:38:18
991334,follow_up,1287,543891,True,2024-03-31T17:53:21
146482,sc_2,306,570695,False,2024-08-02T06:13:01
444534,sc_2,769,150079,True,2024-05-26T09:36:39
245168,sc_2,1398,769930,False,2024-02-27T08:35:11
759301,after_close_call,1215,782547,True,2024-09-02T08:45:54
657732,meeting,259,273455,True,2024-05-05T08:52:33
295525,follow_up,1544,833846,False,2024-07-22T12:22:53
531712,sc_2,1677,335988,True,2024-04-12T20:57:18
752849,after_close_call,1305,613076,False,2024-03-03T01:55:53
712734,after_close_call,842,444479,True,2024-08-26T16:18:29
560748,after_close_call,1200,220900,True,2024-06-27T04:32:26
793436,follow_up,1353,438235,True,2024-07-30T07:59:34
505525,meeting,996,152339,True,2024-06-29T08:50:49
741224,sc_2,1060,222114,True,2024-09-13T18:04:29
569186,sc_2,1089,736173,False,2024-03-28T15:34:28
466828,meeting,1203,242973,True,2024-06-27T09:45:35
218048,sc_2,236,386205,False,2024-06-09T11:50:44
462294,meeting,166,921503,False,2024-04-05T10:00:08
724340,follow_up,254,578791,False,2024-05-13T06:34:32
327912,sc_2,1466,354136,True,2024-01-14T12:54:48
868900,follow_up,1758,553162,False,2024-06-22T17:30:04
440372,meeting,618,595470,False,2024-05-06T00:53:39
280746,meeting,940,705940,True,2024-01-15T21:35:38
219655,follow_up,631,829049,False,2024-06-07T09:21:02
667901,sc_2,303,585259,True,2024-09-04T00:05:40
588323,sc_2,912,960413,False,2024-02-16T04:30:38
255713,meeting,790,807125,False,2024-07-24T01:06:23
854199,follow_up,59,816239,False,2024-05-06T23:13:00
329886,follow_up,391,884655,True,2024-02-24T01:21:32
557522,sc_2,149,225261,False,2024-07-10T07:08:51
902973,after_close_call,1553,335358,True,2024-06-24T13:52:49
196623,after_close_call,629,259025,False,2024-01-23T13:18:44
