deal_id,change_time,changed_field_key,new_value
489163,2024-09-06 01:12:58,stage_id,3
489163,2024-09-08 01:12:58,stage_id,4
489163,2024-10-04 01:12:58,stage_id,5
489163,2024-11-02 01:12:58,lost_reason,3
556591,2024-07-26 11:44:54,add_time,2024-07-26T11:44:54
556591,2024-08-06 11:44:54,user_id,1700
556591,2024-09-02 11:44:54,user_id,1569
556591,2024-09-13 11:44:54,stage_id,1
556591,2024-10-06 11:44:54,stage_id,3
556591,2024-10-08 11:44:54,stage_id,4
556591,2024-11-07 11:44:54,stage_id,6
556591,2024-11-24 11:44:54,lost_reason,2
557368,2024-08-15 13:54:24,add_time,2024-08-15T13:54:24
557368,2024-08-17 13:54:24,user_id,1737
557368,2024-09-15 13:54:24,user_id,846
557368,2024-09-18 13:54:24,stage_id,1
557368,2024-09-30 13:54:24,stage_id,2
557368,2024-10-02 13:54:24,stage_id,3
557368,2024-10-31 13:54:24,stage_id,4
557368,2024-11-30 13:54:24,stage_id,9
557368,2024-12-08 13:54:24,lost_reason,4
886368,2024-07-26 23:52:26,add_time,2024-07-26T23:52:26
886368,2024-08-11 23:52:26,user_id,1219
886368,2024-09-09 23:52:26,user_id,152
886368,2024-09-22 23:52:26,stage_id,1
886368,2024-10-08 23:52:26,stage_id,2
886368,2024-10-19 23:52:26,stage_id,3
886368,2024-11-10 23:52:26,stage_id,5
886368,2024-11-27 23:52:26,lost_reason,4
869123,2024-05-10 04:17:30,add_time,2024-05-10T04:17:30
869123,2024-06-09 04:17:30,user_id,613
869123,2024-06-15 04:17:30,stage_id,1
869123,2024-06-30 04:17:30,stage_id,2
869123,2024-07-27 04:17:30,stage_id,4
869123,2024-08-07 04:17:30,stage_id,5
869123,2024-08-31 04:17:30,lost_reason,3
790955,2024-07-06 18:39:02,add_time,2024-07-06T18:39:02
790955,2024-07-19 18:39:02,user_id,1155
790955,2024-08-06 18:39:02,stage_id,1
790955,2024-09-04 18:39:02,stage_id,6
790955,2024-09-15 18:39:02,stage_id,7
790955,2024-09-27 18:39:02,stage_id,8
790955,2024-10-05 18:39:02,lost_reason,5
528027,2024-06-30 09:39:41,add_time,2024-06-30T09:39:41
528027,2024-07-03 09:39:41,user_id,1707
528027,2024-07-12 09:39:41,user_id,838
528027,2024-08-08 09:39:41,stage_id,1
528027,2024-08-24 09:39:41,stage_id,3
528027,2024-09-06 09:39:41,stage_id,4
528027,2024-09-20 09:39:41,stage_id,5
528027,2024-09-22 09:39:41,stage_id,7
528027,2024-10-14 09:39:41,lost_reason,3
424744,2024-07-08 07:58:50,add_time,2024-07-08T07:58:50
424744,2024-07-10 07:58:50,user_id,1407
424744,2024-07-11 07:58:50,user_id,1198
424744,2024-07-29 07:58:50,stage_id,1
424744,2024-08-01 07:58:50,stage_id,2
424744,2024-08-14 07:58:50,stage_id,4
424744,2024-08-22 07:58:50,stage_id,5
424744,2024-08-30 07:58:50,stage_id,6
424744,2024-09-21 07:58:50,lost_reason,3
707840,2024-04-24 07:04:20,add_time,2024-04-24T07:04:20
707840,2024-05-21 07:04:20,user_id,1015
707840,2024-05-28 07:04:20,stage_id,1
707840,2024-05-30 07:04:20,stage_id,3
707840,2024-06-15 07:04:20,stage_id,4
707840,2024-06-24 07:04:20,stage_id,6
707840,2024-07-02 07:04:20,lost_reason,1
675128,2024-03-10 22:32:55,add_time,2024-03-10T22:32:55
675128,2024-03-18 22:32:55,user_id,691
675128,2024-03-22 22:32:55,user_id,741
675128,2024-04-04 22:32:55,stage_id,1
675128,2024-04-23 22:32:55,stage_id,2
675128,2024-05-07 22:32:55,stage_id,3
675128,2024-05-11 22:32:55,stage_id,4
675128,2024-05-28 22:32:55,lost_reason,1
218909,2024-03-30 04:26:53,add_time,2024-03-30T04:26:53
218909,2024-04-01 04:26:53,user_id,1475
218909,2024-04-22 04:26:53,user_id,590
218909,2024-05-16 04:26:53,stage_id,1
218909,2024-05-24 04:26:53,stage_id,2
218909,2024-05-26 04:26:53,stage_id,3
218909,2024-06-19 04:26:53,stage_id,4
218909,2024-07-12 04:26:53,stage_id,5
218909,2024-07-25 04:26:53,stage_id,8
218909,2024-08-13 04:26:53,lost_reason,2
185758,2024-07-17 02:50:52,add_time,2024-07-17T02:50:52
185758,2024-08-11 02:50:52,user_id,48
185758,2024-08-18 02:50:52,user_id,446
185758,2024-08-26 02:50:52,stage_id,1
185758,2024-09-11 02:50:52,stage_id,2
185758,2024-09-14 02:50:52,stage_id,4
185758,2024-10-01 02:50:52,stage_id,9
185758,2024-10-27 02:50:52,lost_reason,2
474806,2024-06-21 15:11:53,add_time,2024-06-21T15:11:53
474806,2024-06-23 15:11:53,user_id,77
474806,2024-07-08 15:11:53,stage_id,1
474806,2024-07-31 15:11:53,stage_id,2
474806,2024-08-22 15:11:53,stage_id,3
474806,2024-09-08 15:11:53,stage_id,7
474806,2024-09-23 15:11:53,lost_reason,5
257201,2024-02-06 02:04:50,add_time,2024-02-06T02:04:50
257201,2024-02-28 02:04:50,user_id,1782
257201,2024-03-29 02:04:50,stage_id,1
257201,2024-04-19 02:04:50,stage_id,2
257201,2024-05-14 02:04:50,stage_id,3
257201,2024-06-01 02:04:50,lost_reason,4
915093,2024-04-21 07:28:23,add_time,2024-04-21T07:28:23
915093,2024-05-11 07:28:23,user_id,1531
915093,2024-05-18 07:28:23,stage_id,1
915093,2024-05-25 07:28:23,stage_id,2
915093,2024-06-11 07:28:23,stage_id,3
915093,2024-06-15 07:28:23,stage_id,5
915093,2024-07-14 07:28:23,lost_reason,2
578353,2024-03-02 22:39:42,add_time,2024-03-02T22:39:42
578353,2024-03-12 22:39:42,user_id,1188
578353,2024-03-29 22:39:42,stage_id,1
578353,2024-04-01 22:39:42,stage_id,2
578353,2024-04-02 22:39:42,stage_id,7
578353,2024-04-27 22:39:42,stage_id,8
578353,2024-05-03 22:39:42,lost_reason,1
160829,2024-08-10 04:50:54,add_time,2024-08-10T04:50:54
160829,2024-08-12 04:50:54,user_id,911
160829,2024-09-10 04:50:54,stage_id,1
160829,2024-09-30 04:50:54,stage_id,2
160829,2024-10-22 04:50:54,stage_id,3
160829,2024-11-16 04:50:54,stage_id,4
160829,2024-12-06 04:50:54,stage_id,6
160829,2024-12-24 04:50:54,lost_reason,2
629959,2024-07-21 10:28:08,add_time,2024-07-21T10:28:08
629959,2024-07-23 10:28:08,user_id,99
629959,2024-08-06 10:28:08,stage_id,1
629959,2024-08-11 10:28:08,stage_id,3
629959,2024-08-21 10:28:08,stage_id,5
629959,2024-08-31 10:28:08,stage_id,6
629959,2024-09-12 10:28:08,stage_id,8
629959,2024-10-11 10:28:08,lost_reason,4
142285,2024-08-08 23:22:39,add_time,2024-08-08T23:22:39
142285,2024-08-10 23:22:39,user_id,1727
142285,2024-08-30 23:22:39,stage_id,1
142285,2024-09-14 23:22:39,stage_id,2
142285,2024-10-08 23:22:39,stage_id,3
142285,2024-10-18 23:22:39,stage_id,5
142285,2024-11-17 23:22:39,stage_id,7
142285,2024-12-15 23:22:39,lost_reason,4
778512,2024-07-15 07:43:39,add_time,2024-07-15T07:43:39
778512,2024-07-16 07:43:39,user_id,961
778512,2024-08-01 07:43:39,stage_id,1
778512,2024-08-30 07:43:39,stage_id,2
778512,2024-09-23 07:43:39,stage_id,3
778512,2024-10-11 07:43:39,stage_id,4
778512,2024-11-02 07:43:39,lost_reason,1
612311,2024-04-12 20:24:00,add_time,2024-04-12T20:24:00
612311,2024-04-24 20:24:00,user_id,1528
612311,2024-04-26 20:24:00,stage_id,1
612311,2024-05-11 20:24:00,stage_id,2
612311,2024-06-02 20:24:00,stage_id,3
612311,2024-06-16 20:24:00,stage_id,5
612311,2024-06-25 20:24:00,stage_id,7
612311,2024-07-13 20:24:00,lost_reason,1
224019,2024-04-07 19:32:11,add_time,2024-04-07T19:32:11
224019,2024-04-10 19:32:11,user_id,814
224019,2024-04-12 19:32:11,stage_id,1
224019,2024-05-05 19:32:11,stage_id,5
224019,2024-05-16 19:32:11,stage_id,6
224019,2024-05-31 19:32:11,stage_id,7
224019,2024-06-05 19:32:11,lost_reason,3
609773,2024-04-21 02:49:45,add_time,2024-04-21T02:49:45
609773,2024-05-04 02:49:45,user_id,45
609773,2024-05-27 02:49:45,stage_id,1
609773,2024-06-07 02:49:45,stage_id,2
609773,2024-06-17 02:49:45,stage_id,3
609773,2024-07-14 02:49:45,stage_id,6
609773,2024-07-20 02:49:45,stage_id,9
609773,2024-07-25 02:49:45,lost_reason,1
841087,2024-03-27 10:59:07,add_time,2024-03-27T10:59:07
841087,2024-04-17 10:59:07,user_id,387
841087,2024-05-08 10:59:07,stage_id,1
841087,2024-05-26 10:59:07,stage_id,3
841087,2024-05-28 10:59:07,stage_id,4
841087,2024-06-19 10:59:07,stage_id,5
841087,2024-06-29 10:59:07,lost_reason,4
152474,2024-08-16 22:23:25,add_time,2024-08-16T22:23:25
152474,2024-08-30 22:23:25,user_id,528
152474,2024-08-31 22:23:25,stage_id,1
152474,2024-09-29 22:23:25,stage_id,2
152474,2024-10-12 22:23:25,stage_id,8
152474,2024-10-21 22:23:25,lost_reason,1
593524,2024-07-06 23:51:45,add_time,2024-07-06T23:51:45
593524,2024-07-28 23:51:45,user_id,469
593524,2024-08-04 23:51:45,stage_id,1
593524,2024-08-31 23:51:45,stage_id,3
593524,2024-09-17 23:51:45,lost_reason,1
560069,2024-08-13 04:23:02,add_time,2024-08-13T04:23:02
560069,2024-08-14 04:23:02,user_id,331
560069,2024-08-22 04:23:02,stage_id,1
560069,2024-09-11 04:23:02,stage_id,2
560069,2024-10-11 04:23:02,stage_id,3
560069,2024-10-21 04:23:02,stage_id,4
560069,2024-11-03 04:23:02,lost_reason,3
672206,2024-06-23 18:27:14,add_time,2024-06-23T18:27:14
672206,2024-07-07 18:27:14,user_id,1708
672206,2024-08-02 18:27:14,user_id,121
672206,2024-08-19 18:27:14,stage_id,1
672206,2024-08-30 18:27:14,stage_id,2
672206,2024-09-01 18:27:14,stage_id,3
672206,2024-09-11 18:27:14,stage_id,6
672206,2024-10-02 18:27:14,stage_id,9
672206,2024-10-13 18:27:14,lost_reason,3
872953,2024-05-31 19:56:11,add_time,2024-05-31T19:56:11
872953,2024-06-01 19:56:11,user_id,1031
872953,2024-06-12 19:56:11,stage_id,1
872953,2024-06-28 19:56:11,stage_id,2
872953,2024-07-21 19:56:11,stage_id,3
872953,2024-08-09 19:56:11,stage_id,4
872953,2024-08-28 19:56:11,stage_id,6
872953,2024-09-03 19:56:11,lost_reason,4
646430,2024-04-27 15:41:25,add_time,2024-04-27T15:41:25
646430,2024-05-06 15:41:25,user_id,930
646430,2024-05-27 15:41:25,stage_id,1
646430,2024-05-29 15:41:25,stage_id,2
646430,2024-06-07 15:41:25,stage_id,3
646430,2024-06-09 15:41:25,stage_id,5
646430,2024-06-25 15:41:25,stage_id,6
646430,2024-07-11 15:41:25,lost_reason,2
603009,2024-06-26 01:08:45,add_time,2024-06-26T01:08:45
603009,2024-07-25 01:08:45,user_id,783
603009,2024-08-13 01:08:45,stage_id,1
603009,2024-09-09 01:08:45,stage_id,2
603009,2024-10-08 01:08:45,stage_id,3
603009,2024-10-31 01:08:45,stage_id,4
603009,2024-11-04 01:08:45,lost_reason,1
809932,2024-05-22 16:06:53,add_time,2024-05-22T16:06:53
809932,2024-06-12 16:06:53,user_id,410
809932,2024-07-05 16:06:53,stage_id,1
809932,2024-07-21 16:06:53,stage_id,4
809932,2024-08-15 16:06:53,stage_id,5
809932,2024-08-27 16:06:53,lost_reason,1
155164,2024-05-30 09:07:00,add_time,2024-05-30T09:07:00
155164,2024-06-08 09:07:00,user_id,37
155164,2024-06-17 09:07:00,stage_id,1
155164,2024-07-16 09:07:00,stage_id,3
155164,2024-07-22 09:07:00,stage_id,4
155164,2024-07-29 09:07:00,stage_id,5
155164,2024-08-24 09:07:00,lost_reason,1
722601,2024-08-07 20:42:21,add_time,2024-08-07T20:42:21
722601,2024-08-12 20:42:21,user_id,1174
722601,2024-08-31 20:42:21,stage_id,1
722601,2024-09-14 20:42:21,stage_id,3
722601,2024-10-14 20:42:21,stage_id,4
722601,2024-10-29 20:42:21,stage_id,5
722601,2024-11-27 20:42:21,lost_reason,4
945712,2024-06-21 16:37:45,add_time,2024-06-21T16:37:45
945712,2024-07-19 16:37:45,user_id,751
945712,2024-07-26 16:37:45,stage_id,1
945712,2024-08-24 16:37:45,stage_id,2
945712,2024-09-10 16:37:45,stage_id,3
945712,2024-09-17 16:37:45,lost_reason,2
456556,2024-01-19 23:39:06,add_time,2024-01-19T23:39:06
456556,2024-01-30 23:39:06,user_id,88
456556,2024-02-20 23:39:06,stage_id,1
456556,2024-03-13 23:39:06,stage_id,2
456556,2024-04-10 23:39:06,lost_reason,4
362914,2024-06-07 18:32:09,add_time,2024-06-07T18:32:09
362914,2024-06-14 18:32:09,user_id,1019
362914,2024-06-25 18:32:09,user_id,1695
362914,2024-07-16 18:32:09,stage_id,1
362914,2024-08-10 18:32:09,stage_id,3
362914,2024-08-17 18:32:09,stage_id,4
362914,2024-08-25 18:32:09,stage_id,6
362914,2024-09-16 18:32:09,lost_reason,2
796035,2024-05-31 04:58:12,add_time,2024-05-31T04:58:12
796035,2024-06-06 04:58:12,user_id,752
796035,2024-06-18 04:58:12,stage_id,1
796035,2024-07-18 04:58:12,stage_id,2
796035,2024-07-31 04:58:12,stage_id,3
796035,2024-08-30 04:58:12,stage_id,4
796035,2024-09-27 04:58:12,stage_id,5
796035,2024-09-30 04:58:12,stage_id,7
796035,2024-10-14 04:58:12,stage_id,9
796035,2024-10-31 04:58:12,lost_reason,2
293955,2024-05-07 05:30:45,add_time,2024-05-07T05:30:45
293955,2024-05-31 05:30:45,user_id,59
293955,2024-06-27 05:30:45,user_id,1548
293955,2024-07-24 05:30:45,stage_id,1
293955,2024-08-10 05:30:45,stage_id,2
293955,2024-09-05 05:30:45,stage_id,3
293955,2024-09-08 05:30:45,stage_id,9
293955,2024-09-18 05:30:45,lost_reason,4
759261,2024-07-31 13:04:49,add_time,2024-07-31T13:04:49
759261,2024-08-05 13:04:49,user_id,177
759261,2024-08-08 13:04:49,stage_id,1
759261,2024-09-02 13:04:49,stage_id,2
759261,2024-09-18 13:04:49,stage_id,3
759261,2024-10-05 13:04:49,stage_id,5
759261,2024-10-28 13:04:49,stage_id,8
759261,2024-11-03 13:04:49,lost_reason,4
892766,2024-01-04 15:10:03,add_time,2024-01-04T15:10:03
892766,2024-01-11 15:10:03,user_id,1123
892766,2024-02-08 15:10:03,user_id,107
892766,2024-02-25 15:10:03,stage_id,1
892766,2024-03-12 15:10:03,stage_id,4
892766,2024-03-20 15:10:03,stage_id,5
892766,2024-03-25 15:10:03,stage_id,7
892766,2024-04-08 15:10:03,lost_reason,1
939142,2024-01-15 17:23:32,add_time,2024-01-15T17:23:32
939142,2024-02-02 17:23:32,user_id,766
939142,2024-02-17 17:23:32,user_id,276
939142,2024-02-24 17:23:32,stage_id,1
939142,2024-03-09 17:23:32,stage_id,2
939142,2024-04-05 17:23:32,stage_id,3
939142,2024-04-29 17:23:32,stage_id,7
939142,2024-05-08 17:23:32,stage_id,8
939142,2024-06-01 17:23:32,lost_reason,4
477451,2024-03-26 23:33:22,add_time,2024-03-26T23:33:22
477451,2024-04-17 23:33:22,user_id,51
477451,2024-04-24 23:33:22,stage_id,1
477451,2024-05-07 23:33:22,stage_id,2
477451,2024-05-21 23:33:22,stage_id,3
477451,2024-05-25 23:33:22,stage_id,4
477451,2024-06-17 23:33:22,stage_id,6
477451,2024-07-13 23:33:22,lost_reason,5
772098,2024-05-12 14:11:36,add_time,2024-05-12T14:11:36
772098,2024-05-18 14:11:36,user_id,255
772098,2024-05-29 14:11:36,user_id,1667
772098,2024-06-12 14:11:36,stage_id,1
772098,2024-06-29 14:11:36,stage_id,2
772098,2024-07-12 14:11:36,stage_id,4
772098,2024-07-28 14:11:36,stage_id,5
772098,2024-08-03 14:11:36,lost_reason,2
954501,2024-04-26 00:30:28,add_time,2024-04-26T00:30:28
954501,2024-05-26 00:30:28,user_id,1746
954501,2024-05-28 00:30:28,stage_id,1
954501,2024-06-01 00:30:28,stage_id,3
954501,2024-07-01 00:30:28,lost_reason,1
920092,2024-03-23 21:41:22,add_time,2024-03-23T21:41:22
920092,2024-04-03 21:41:22,user_id,424
920092,2024-04-05 21:41:22,user_id,33
920092,2024-04-20 21:41:22,stage_id,1
920092,2024-05-15 21:41:22,stage_id,2
920092,2024-05-16 21:41:22,stage_id,3
920092,2024-05-20 21:41:22,stage_id,4
920092,2024-06-07 21:41:22,stage_id,7
920092,2024-07-07 21:41:22,stage_id,8
920092,2024-07-26 21:41:22,stage_id,9
920092,2024-08-13 21:41:22,lost_reason,5
888090,2024-02-23 23:02:50,add_time,2024-02-23T23:02:50
888090,2024-03-16 23:02:50,user_id,451
888090,2024-03-23 23:02:50,stage_id,1
888090,2024-04-13 23:02:50,stage_id,2
888090,2024-04-14 23:02:50,stage_id,4
888090,2024-05-10 23:02:50,stage_id,6
888090,2024-05-14 23:02:50,stage_id,7
888090,2024-06-12 23:02:50,stage_id,8
888090,2024-07-12 23:02:50,lost_reason,5
955210,2024-08-29 03:36:07,add_time,2024-08-29T03:36:07
955210,2024-09-04 03:36:07,user_id,438
955210,2024-09-29 03:36:07,user_id,735
955210,2024-10-13 03:36:07,stage_id,1
955210,2024-10-14 03:36:07,stage_id,3
955210,2024-11-08 03:36:07,stage_id,4
955210,2024-11-20 03:36:07,stage_id,7
955210,2024-11-26 03:36:07,stage_id,8
955210,2024-11-28 03:36:07,lost_reason,4
520782,2024-02-21 10:42:48,add_time,2024-02-21T10:42:48
520782,2024-03-08 10:42:48,user_id,574
520782,2024-04-02 10:42:48,stage_id,1
520782,2024-04-22 10:42:48,stage_id,7
520782,2024-05-01 10:42:48,lost_reason,2
631708,2024-06-01 03:25:33,add_time,2024-06-01T03:25:33
631708,2024-06-04 03:25:33,user_id,81
631708,2024-07-01 03:25:33,stage_id,1
631708,2024-07-27 03:25:33,stage_id,2
631708,2024-08-23 03:25:33,stage_id,4
631708,2024-09-22 03:25:33,stage_id,7
631708,2024-10-02 03:25:33,lost_reason,4
455656,2024-05-20 18:14:42,add_time,2024-05-20T18:14:42
455656,2024-06-05 18:14:42,user_id,956
455656,2024-06-30 18:14:42,stage_id,1
455656,2024-07-10 18:14:42,stage_id,2
455656,2024-07-22 18:14:42,stage_id,3
455656,2024-08-20 18:14:42,stage_id,5
455656,2024-08-22 18:14:42,stage_id,7
455656,2024-09-14 18:14:42,lost_reason,5
721077,2024-03-15 13:44:22,add_time,2024-03-15T13:44:22
721077,2024-03-29 13:44:22,user_id,1338
721077,2024-04-19 13:44:22,stage_id,1
721077,2024-05-03 13:44:22,stage_id,2
721077,2024-05-08 13:44:22,stage_id,6
721077,2024-05-10 13:44:22,stage_id,8
721077,2024-05-22 13:44:22,lost_reason,1
989319,2024-06-11 05:18:52,add_time,2024-06-11T05:18:52
989319,2024-06-13 05:18:52,user_id,1712
989319,2024-06-29 05:18:52,stage_id,1
989319,2024-07-17 05:18:52,stage_id,3
989319,2024-08-08 05:18:52,stage_id,4
989319,2024-08-28 05:18:52,stage_id,5
989319,2024-09-02 05:18:52,stage_id,7
989319,2024-09-10 05:18:52,lost_reason,4
144213,2024-06-24 07:16:10,add_time,2024-06-24T07:16:10
144213,2024-07-13 07:16:10,user_id,1653
144213,2024-08-02 07:16:10,stage_id,1
144213,2024-08-19 07:16:10,stage_id,2
144213,2024-09-12 07:16:10,stage_id,3
144213,2024-10-05 07:16:10,stage_id,4
144213,2024-10-17 07:16:10,stage_id,5
144213,2024-11-09 07:16:10,stage_id,9
144213,2024-11-27 07:16:10,lost_reason,3
370953,2024-08-30 15:31:06,add_time,2024-08-30T15:31:06
370953,2024-09-03 15:31:06,user_id,248
370953,2024-09-11 15:31:06,stage_id,1
370953,2024-09-24 15:31:06,stage_id,3
370953,2024-10-04 15:31:06,stage_id,4
370953,2024-10-22 15:31:06,lost_reason,4
452202,2024-09-09 01:35:09,add_time,2024-09-09T01:35:09
452202,2024-09-20 01:35:09,user_id,117
452202,2024-09-21 01:35:09,stage_id,1
452202,2024-09-23 01:35:09,stage_id,2
452202,2024-10-04 01:35:09,stage_id,3
452202,2024-10-12 01:35:09,stage_id,4
452202,2024-10-19 01:35:09,lost_reason,5
168509,2024-01-16 03:24:21,add_time,2024-01-16T03:24:21
168509,2024-01-28 03:24:21,user_id,1339
168509,2024-02-27 03:24:21,stage_id,1
168509,2024-03-22 03:24:21,stage_id,3
168509,2024-04-20 03:24:21,stage_id,4
168509,2024-05-02 03:24:21,stage_id,6
168509,2024-05-20 03:24:21,lost_reason,2
668470,2024-06-24 08:31:00,add_time,2024-06-24T08:31:00
668470,2024-07-22 08:31:00,user_id,606
668470,2024-08-02 08:31:00,user_id,999
668470,2024-08-31 08:31:00,stage_id,1
668470,2024-09-16 08:31:00,stage_id,2
668470,2024-09-29 08:31:00,stage_id,5
668470,2024-10-06 08:31:00,lost_reason,1
179396,2024-02-04 17:08:52,add_time,2024-02-04T17:08:52
179396,2024-02-15 17:08:52,user_id,344
179396,2024-03-11 17:08:52,stage_id,1
179396,2024-04-07 17:08:52,stage_id,2
179396,2024-04-27 17:08:52,stage_id,3
179396,2024-05-06 17:08:52,stage_id,4
179396,2024-05-07 17:08:52,stage_id,5
179396,2024-06-04 17:08:52,stage_id,8
179396,2024-06-09 17:08:52,lost_reason,1
731481,2024-07-21 14:21:49,add_time,2024-07-21T14:21:49
731481,2024-08-16 14:21:49,user_id,1458
731481,2024-08-24 14:21:49,stage_id,1
731481,2024-08-30 14:21:49,stage_id,2
731481,2024-08-31 14:21:49,stage_id,3
731481,2024-09-28 14:21:49,stage_id,4
731481,2024-10-10 14:21:49,stage_id,5
731481,2024-10-18 14:21:49,stage_id,6
731481,2024-11-13 14:21:49,stage_id,8
731481,2024-11-16 14:21:49,lost_reason,2
600015,2024-05-03 13:50:09,add_time,2024-05-03T13:50:09
600015,2024-05-10 13:50:09,user_id,180
600015,2024-05-24 13:50:09,stage_id,1
600015,2024-06-13 13:50:09,stage_id,3
600015,2024-06-30 13:50:09,stage_id,4
600015,2024-07-07 13:50:09,lost_reason,1
920783,2024-07-10 09:28:23,add_time,2024-07-10T09:28:23
920783,2024-08-01 09:28:23,user_id,581
920783,2024-08-31 09:28:23,stage_id,1
920783,2024-09-03 09:28:23,stage_id,2
920783,2024-09-21 09:28:23,stage_id,3
920783,2024-10-20 09:28:23,stage_id,4
920783,2024-10-28 09:28:23,stage_id,5
920783,2024-10-30 09:28:23,lost_reason,1
748743,2024-04-06 22:32:08,add_time,2024-04-06T22:32:08
748743,2024-04-14 22:32:08,user_id,721
748743,2024-04-29 22:32:08,stage_id,1
748743,2024-05-07 22:32:08,stage_id,2
748743,2024-05-25 22:32:08,stage_id,4
748743,2024-06-14 22:32:08,stage_id,5
748743,2024-07-02 22:32:08,stage_id,8
748743,2024-07-08 22:32:08,lost_reason,4
981654,2024-05-13 17:10:16,add_time,2024-05-13T17:10:16
981654,2024-06-05 17:10:16,user_id,784
981654,2024-06-12 17:10:16,stage_id,1
981654,2024-06-19 17:10:16,stage_id,2
981654,2024-07-02 17:10:16,stage_id,3
981654,2024-07-09 17:10:16,stage_id,4
981654,2024-07-30 17:10:16,lost_reason,1
185398,2024-09-06 10:42:34,add_time,2024-09-06T10:42:34
185398,2024-09-24 10:42:34,user_id,1549
185398,2024-10-12 10:42:34,stage_id,1
185398,2024-11-06 10:42:34,stage_id,2
185398,2024-12-03 10:42:34,stage_id,3
185398,2024-12-11 10:42:34,stage_id,4
185398,2024-12-28 10:42:34,stage_id,5
185398,2025-01-14 10:42:34,lost_reason,5
443314,2024-05-03 09:10:03,add_time,2024-05-03T09:10:03
443314,2024-05-28 09:10:03,user_id,515
443314,2024-06-07 09:10:03,stage_id,1
443314,2024-06-19 09:10:03,stage_id,2
443314,2024-06-28 09:10:03,stage_id,5
443314,2024-07-24 09:10:03,lost_reason,3
778930,2024-05-13 17:42:49,add_time,2024-05-13T17:42:49
778930,2024-05-27 17:42:49,user_id,703
778930,2024-06-26 17:42:49,stage_id,1
778930,2024-07-08 17:42:49,stage_id,2
778930,2024-07-12 17:42:49,stage_id,3
778930,2024-08-05 17:42:49,stage_id,6
778930,2024-08-15 17:42:49,stage_id,7
778930,2024-08-22 17:42:49,stage_id,9
778930,2024-09-11 17:42:49,lost_reason,3
302221,2024-05-08 07:22:35,add_time,2024-05-08T07:22:35
302221,2024-06-05 07:22:35,user_id,1157
302221,2024-06-27 07:22:35,stage_id,1
302221,2024-07-01 07:22:35,stage_id,2
302221,2024-07-28 07:22:35,stage_id,3
302221,2024-08-07 07:22:35,stage_id,4
302221,2024-08-09 07:22:35,stage_id,7
302221,2024-08-16 07:22:35,lost_reason,5
116234,2024-07-31 01:35:47,add_time,2024-07-31T01:35:47
116234,2024-08-03 01:35:47,user_id,871
116234,2024-08-20 01:35:47,stage_id,1
116234,2024-09-09 01:35:47,stage_id,2
116234,2024-10-03 01:35:47,stage_id,3
116234,2024-10-09 01:35:47,stage_id,7
116234,2024-10-10 01:35:47,stage_id,9
116234,2024-10-12 01:35:47,lost_reason,5
171723,2024-02-18 16:28:19,add_time,2024-02-18T16:28:19
171723,2024-03-10 16:28:19,user_id,835
171723,2024-03-16 16:28:19,stage_id,1
171723,2024-03-21 16:28:19,stage_id,2
171723,2024-04-17 16:28:19,stage_id,3
171723,2024-05-17 16:28:19,stage_id,4
171723,2024-06-05 16:28:19,stage_id,9
171723,2024-07-04 16:28:19,lost_reason,1
596031,2024-05-14 06:41:11,add_time,2024-05-14T06:41:11
596031,2024-05-26 06:41:11,user_id,48
596031,2024-06-02 06:41:11,stage_id,1
596031,2024-06-05 06:41:11,stage_id,3
596031,2024-06-14 06:41:11,stage_id,5
596031,2024-07-04 06:41:11,lost_reason,3
695809,2024-03-21 11:42:14,add_time,2024-03-21T11:42:14
695809,2024-04-06 11:42:14,user_id,1259
695809,2024-04-13 11:42:14,stage_id,1
695809,2024-04-30 11:42:14,stage_id,3
695809,2024-05-08 11:42:14,stage_id,6
695809,2024-05-21 11:42:14,lost_reason,1
452864,2024-07-28 09:20:33,add_time,2024-07-28T09:20:33
452864,2024-08-01 09:20:33,user_id,290
452864,2024-08-31 09:20:33,stage_id,1
452864,2024-09-15 09:20:33,stage_id,2
452864,2024-09-26 09:20:33,stage_id,5
452864,2024-10-07 09:20:33,lost_reason,3
676430,2024-01-17 18:08:29,add_time,2024-01-17T18:08:29
676430,2024-01-22 18:08:29,user_id,329
676430,2024-02-14 18:08:29,user_id,1742
676430,2024-02-24 18:08:29,stage_id,1
676430,2024-03-08 18:08:29,stage_id,2
676430,2024-03-23 18:08:29,stage_id,5
676430,2024-04-09 18:08:29,lost_reason,1
923328,2024-03-22 11:23:18,add_time,2024-03-22T11:23:18
923328,2024-03-26 11:23:18,user_id,1325
923328,2024-04-11 11:23:18,stage_id,1
923328,2024-04-26 11:23:18,stage_id,3
923328,2024-05-11 11:23:18,stage_id,4
923328,2024-05-15 11:23:18,stage_id,5
923328,2024-06-11 11:23:18,stage_id,7
923328,2024-06-25 11:23:18,stage_id,8
923328,2024-07-10 11:23:18,lost_reason,5
414717,2024-01-22 14:01:51,add_time,2024-01-22T14:01:51
414717,2024-02-03 14:01:51,user_id,923
414717,2024-02-05 14:01:51,stage_id,1
414717,2024-02-08 14:01:51,stage_id,2
414717,2024-02-24 14:01:51,stage_id,3
414717,2024-03-18 14:01:51,stage_id,4
414717,2024-04-08 14:01:51,stage_id,6
414717,2024-05-02 14:01:51,lost_reason,2
486229,2024-04-29 17:44:17,add_time,2024-04-29T17:44:17
486229,2024-05-15 17:44:17,user_id,626
